ID,ACCESSION,NAME,TAXONOMY,ORIGIN,AMYLOSE,KERNEL LENGTH/WIDTH RATIO,LENGTH OF KERNEL,SALT TOLERANCE,WIDTH OF KERNEL,LEAF BLADE COLOR,PLANT HEIGHT 1
1038665,CIor 7095,Kwan Sin,Oryza sativa L.,"Jiangsu Sheng, China",29,2.4,6,0.23,2.5,0,0
1038670,CIor 7096,Ankwei,Oryza sativa L.,"Jiangsu Sheng, China",25,2.2,6.5,0.82,3,0,0
1038672,CIor 7097,WC 40,Oryza sativa L.,"Jiangsu Sheng, China",26,2.2,6.5,0,3,0,0
1038677,CIor 7098,WC 41,Oryza sativa L.,"Jiangsu Sheng, China",26,2.2,6.5,0.18,3,0,0
1038684,CIor 7100,Ankwei,Oryza sativa L.,"Jiangsu Sheng, China",19,1.7,5,0,3,0,0
1038685,CIor 7101,Nanking,Oryza sativa L.,"Jiangsu Sheng, China",24,2.4,6,0,2.5,0,0
1038692,CIor 7102,Chu Chow,Oryza sativa L.,"Jiangsu Sheng, China",24,2,6,0.61,3,0,0
1038693,CIor 7103,Wie Ting,Oryza sativa L.,"Jiangsu Sheng, China",24,1.7,5,0.08,3,0,0
1038712,CIor 7108,Chan Chow,Oryza sativa L.,"Jiangsu Sheng, China",26,2.4,6,0.42,2.5,0,0
1038713,CIor 7109,WC 47,Oryza sativa L.,"Jiangsu Sheng, China",24,2.4,6,0.42,2.5,0,0
1038722,CIor 7111,WC 48,Oryza sativa L.,"Jiangsu Sheng, China",24,2.6,6.2,0,2.4,0,0
1038774,CIor 7125,WC 49,Oryza sativa L.,"Jiangsu Sheng, China",24,1.7,5,0.31,3,0,0
1038789,CIor 7129,Shin Pa,Oryza sativa L.,"Jiangsu Sheng, China",25,1.7,5,0.15,3,0,0
1038794,CIor 7130,WC 51,Oryza sativa L.,"Jiangsu Sheng, China",26,1.7,5,0,3,0,0
1038809,CIor 7135,WC 3902,Oryza sativa L.,"Jiangsu Sheng, China",23,4,8,0,2,0,0
1038821,CIor 7138,Eowel,Oryza sativa L.,"Jawa, Indonesia",21,4,8,0,2,0,0
1038841,CIor 7143,Kumbi,Oryza sativa L.,"Jawa, Indonesia",9,3.3,6.5,0,2,0,0
1038874,CIor 7152,Hakchang Fow,Oryza sativa L.,"Jawa, Indonesia",19,2.8,7,0,2.5,0,0
1038884,CIor 7155,Mayang Khang,Oryza sativa L.,"Jawa, Indonesia",27,2,5,0,2.5,0,0
1038934,CIor 7168,Melatti,Oryza sativa L.,"Jawa, Indonesia",24,3.8,7.5,0,2,0,0
1038970,CIor 7179,Padang Boelan,Oryza sativa L.,"Jawa, Indonesia",22,2.5,7.5,0.17,3,0,0
1038990,CIor 7185,Karang Serang,Oryza sativa L.,"Jawa, Indonesia",22,4.8,9.5,0,2,0,0
1038995,CIor 7187,Criollo,Oryza sativa L.,"Jawa, Indonesia",22,3.2,8,0,2.5,0,0
1039008,CIor 7192,Gpno 2203,Oryza sativa L.,"Jawa, Indonesia",0,2.6,6.4,0.31,2.5,0,0
1039019,CIor 7197,WC 2837,Oryza sativa L.,"Jawa, Indonesia",22,3.2,8,0,2.5,0,0
1039029,CIor 7203,Indonesia Seln,Oryza sativa L.,"Jawa, Indonesia",20,2.5,7,0.5,2.8,0,0
1039052,CIor 7214,WC 2839,Oryza sativa L.,"Jawa, Indonesia",24,2,6,0,3,0,0
1039060,CIor 7217,WC 2840,Oryza sativa L.,"Jawa, Indonesia",23,2.4,6,0,2.5,0,0
1039070,CIor 7221,WC 4250,Oryza sativa L.,"Jawa, Indonesia",26,2.6,6.5,0,2.5,0,0
1039077,CIor 7224,WC 2841,Oryza sativa L.,"Jawa, Indonesia",20,2.5,6.7,0,2.7,0,0
1039154,CIor 7253,WC 2843,Oryza sativa L.,"Jawa, Indonesia",22,2.8,7,1.5,2.5,0,0
1039248,CIor 7277,Kinatuday,Oryza sativa L.,"Ilocos (Region I), Philippines",22,2.8,7,0,2.5,0,0
1039252,CIor 7278,Lampadan,Oryza sativa L.,"Ilocos (Region I), Philippines",23,2.6,6.5,0,2.5,0,0
1039333,CIor 7305,Inachupal,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",27,2.4,6,0.28,2.5,0,0
1039363,CIor 7312,Tabali,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",23,2.3,7,0,3.1,0,0
1039459,CIor 7337,Pulutan,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",19,2.4,5.5,0.27,2.2,0,0
1039528,CIor 7352,Shinshu,Oryza sativa L.,"Tôkyô, Japan",28,2.4,6,0.62,2.5,0,0
1039529,CIor 7353,Sugaippon,Oryza sativa L.,"Tôkyô, Japan",24,2.6,6.5,0.31,2.5,0,0
1039547,CIor 7357,Murosaki Koya Bozu,Oryza sativa L.,"Tôkyô, Japan",18,1.7,5,0,3,0,0
1039555,CIor 7358,Akaho,Oryza sativa L.,"Tôkyô, Japan",26,2.4,6,0,2.5,0,0
1039577,CIor 7363,Hugh Pee Gook,Oryza sativa L.,"Guangdong Sheng, China",26,2.4,6,0.47,2.5,0,0
1039588,CIor 7365,Kai Nar Por,Oryza sativa L.,"Guangdong Sheng, China",24,2.4,6,0,2.5,0,0
1039599,CIor 7367,Lok Cheung Han Woo,Oryza sativa L.,"Guangdong Sheng, China",25,2.4,6,0,2.5,0,0
1039623,CIor 7370,Shun Gim,Oryza sativa L.,"Guangdong Sheng, China",26,2.4,6,0,2.5,0,0
1039647,CIor 7375,Sze Guen Zim,Oryza sativa L.,"Guangdong Sheng, China",23,2.4,6,0,2.5,0,0
1039668,CIor 7378,Kit Min,Oryza sativa L.,"Guangdong Sheng, China",24,2.4,6,0,2.5,0,0
1039692,CIor 7383,Yung Yuen Zim,Oryza sativa L.,"Guangdong Sheng, China",24,2.4,6,0,2.5,0,0
1039700,CIor 7384,Yung Yuen Chuen Zim,Oryza sativa L.,"Guangdong Sheng, China",24,2.5,6.1,0.31,2.4,0,0
1039711,CIor 7386,Gin Goo Sun,Oryza sativa L.,"Guangdong Sheng, China",26,2.4,6,0,2.5,0,0
1039712,CIor 7387,Ka Ying Zo,Oryza sativa L.,"Guangdong Sheng, China",26,2,6,0.36,3,0,0
1039721,CIor 7388,Ngan Zim,Oryza sativa L.,"Guangdong Sheng, China",25,2.4,6,0,2.5,0,0
1039722,CIor 7389,Tai Yip Zim,Oryza sativa L.,"Guangdong Sheng, China",27,2.4,6,0.94,2.5,0,0
1039740,CIor 7392,Kong Sai Zo,Oryza sativa L.,"Guangdong Sheng, China",26,2.4,6,0,2.5,0,0
1039771,CIor 7399,Sun Zim,Oryza sativa L.,"Guangdong Sheng, China",26,2.4,6,0,2.5,0,0
1039778,CIor 7400,Nagai Kuck Look Saap Yat Choo,Oryza sativa L.,"Guangdong Sheng, China",25,2,5,0.71,2.5,0,0
1039790,CIor 7404,Kin Shan Zim,Oryza sativa L.,"Guangdong Sheng, China",24,2.8,5.9,0.41,2.1,0,0
1039791,CIor 7405,Zo Ngan Paak Gook,Oryza sativa L.,"Guangdong Sheng, China",26,2.4,6,0.31,2.5,0,0
1039816,CIor 7411,Lok Cheung Zo To,Oryza sativa L.,"Guangdong Sheng, China",27,2.4,6,0.69,2.5,0,0
1040881,CIor 7702,'Early Wright',Oryza sativa L.,"Louisiana, United States",18,3.3,7.2,0,2.2,0,0
1040893,CIor 7705,'Stormproof',Oryza sativa L.,"Arkansas, United States",24,2.8,7,0.61,2.5,0,0
1041175,CIor 7778,WC 79,Oryza sativa L.,"Jiangsu Sheng, China",25,1.8,5.5,0,3,0,0
1041186,CIor 7781,WC 80,Oryza sativa L.,"Jiangsu Sheng, China",26,3.3,6.5,0,2,0,0
1041209,CIor 7786,'Calady',Oryza sativa L.,"California, United States",0,0,0,0,0,0,0
1041210,CIor 7787,'Zenith',Oryza sativa L.,"Arkansas, United States",18,2.2,6.5,0.16,3,DARK GREEN,0
1041329,CIor 7814,WC 82,Oryza sativa L.,"Hubei Sheng, China",26,2.4,6,0.8,2.5,0,0
1043174,CIor 8308,Colombia Glutinous,Oryza sativa L.,Colombia,30,2,6,0,3,0,0
1043180,CIor 8309,'Arkansas Fortuna',Oryza sativa L.,"Arkansas, United States",22,3.2,8,0.18,2.5,0,0
1043185,CIor 8310,'Arkrose',Oryza sativa L.,"Arkansas, United States",17,2.2,6.5,0,3,0,0
1043188,CIor 8311,'Prelude',Oryza sativa L.,"Arkansas, United States",17,4,8,0.25,2,0,0
1043193,CIor 8312,Asahi,Oryza sativa L.,"Arkansas, United States",18,2,5.4,0.38,2.7,0,0
1043200,CIor 8314,'Kamrose',Oryza sativa L.,"Arkansas, United States",12,2.5,6.2,0,2.5,0,0
1043212,CIor 8317,'Blue Rose 41',Oryza sativa L.,"Louisiana, United States",14,2.2,6.5,0,3,0,0
1043213,CIor 8318,'Magnolia',Oryza sativa L.,"Louisiana, United States",13,2.3,7,0.24,3,0,0
1043220,CIor 8320,'Delrex',Oryza sativa L.,"Louisiana, United States",25,3.3,6.5,0,2,0,0
1043225,CIor 8321,'Texas Patna',Oryza sativa L.,"Texas, United States",25,4,8,0,2,0,0
1043228,CIor 8322,'Bluebonnet',Oryza sativa L.,"Texas, United States",23,3.4,8.5,0.11,2.5,0,0
1044602,CIor 8634,'Fortuna',Oryza sativa L.,"Louisiana, United States",12,3.2,8,0,2.5,0,0
1044612,CIor 8635,Romay,Oryza sativa L.,Peru,16,1.7,5,0.37,3,0,0
1044613,CIor 8636,Kerang Serang,Oryza sativa L.,"Jawa, Indonesia",22,4.5,9,0,2,0,0
1044647,CIor 8642,'Cody',Oryza sativa L.,"California, United States",17,1.8,5.4,0,2.9,0,0
1044649,CIor 8643,RD,Oryza sativa L.,"Texas, United States",23,4,8,0,2,0,0
1044657,CIor 8644,'Rexark',Oryza sativa L.,"Arkansas, United States",16,4,8,0.53,2,0,0
1045760,CIor 8906,Dhoke No. 6,Oryza sativa L.,"Maharashtra, India",31,2.2,5.5,0,2.5,0,0
1045784,CIor 8913,Grassy,Oryza sativa L.,Haiti,19,2.3,7,0,3,0,0
1045792,CIor 8915,Timonchette 3,Oryza sativa L.,Haiti,28,2.7,6.5,0.78,2.4,0,0
1045799,CIor 8917,Pin Keo,Oryza sativa L.,Thailand,21,3.2,7.3,0.42,2.3,0,0
1045807,CIor 8920,Puang Nigern,Oryza sativa L.,Thailand,19,2.9,7.2,0.45,2.5,0,0
1045813,CIor 8921,IRGC 5763,Oryza sativa L.,Uncertain,22,2.8,7,0,2.5,DARK GREEN,0
1045997,CIor 8975,WC 5079,Oryza sativa L.,"Texas, United States",26,3.2,7.1,0.08,2.2,0,0
1046034,CIor 8985,'Lacrosse',Oryza sativa L.,"Louisiana, United States",12,2.2,6.5,0,3,0,0
1046040,CIor 8986,WC 811,Oryza sativa L.,"Louisiana, United States",20,3.4,7.2,0,2.1,0,0
1046043,CIor 8987,WC 812,Oryza sativa L.,"Louisiana, United States",20,2.8,7,0,2.5,0,0
1046048,CIor 8988,'Calrose',Oryza sativa L.,"California, United States",17,2.2,6.5,0,3,0,0
1046051,CIor 8989,'Sunbonnet',Oryza sativa L.,"Louisiana, United States",22,3.2,8,0.9,2.5,0,0
1046057,CIor 8990,'Bluebonnet 50',Oryza sativa L.,"Texas, United States",22,3.4,8.5,0,2.5,0,0
1046059,CIor 8991,'TP 49',Oryza sativa L.,"Texas, United States",26,4,8,0,2,0,0
1046067,CIor 8992,'Improved Bluebonnet',Oryza sativa L.,"Texas, United States",20,3.8,7.8,0.41,2.1,0,0
1046070,CIor 8993,'Century Patna 231',Oryza sativa L.,"Texas, United States",15,4,8,0,2,0,0
1046076,CIor 8994,B4310A1-20,Oryza sativa L.,"Texas, United States",8,2.8,6.6,0,2.3,0,0
1046079,CIor 8995,B45-15-1-3,Oryza sativa L.,"Texas, United States",17,2.3,7,0,3,0,0
1046084,CIor 8996,42C-403-103,Oryza sativa L.,"Louisiana, United States",15,3.1,6.6,0.83,2.1,0,0
1046088,CIor 8997,44C 471-4087,Oryza sativa L.,"Louisiana, United States",16,2.6,6.5,0,2.5,0,0
1046093,CIor 8998,'Nato',Oryza sativa L.,"Louisiana, United States",15,2.3,7,1.98,3,GREEN,0
1046098,CIor 8999,44C 496,Oryza sativa L.,"Louisiana, United States",9,2.7,6.5,0,2.4,0,0
1046103,CIor 9000,44C 570,Oryza sativa L.,"Louisiana, United States",16,2.6,6.5,0.31,2.5,0,0
1046107,CIor 9001,44C-5-4090,Oryza sativa L.,"Louisiana, United States",17,2.4,6,0.4,2.5,0,0
1046114,CIor 9002,'Century Patna 52',Oryza sativa L.,"Texas, United States",10,3.8,7.7,0,2,0,0
1046115,CIor 9003,8-47-12,Oryza sativa L.,"Texas, United States",15,4,8,0.41,2,0,0
1046122,CIor 9004,B 455B2-11-2,Oryza sativa L.,"Texas, United States",15,4,8,0,2,0,0
1046124,CIor 9005,C50-4059,Oryza sativa L.,"Louisiana, United States",15,4,8,0,2,0,0
1046131,CIor 9006,C50-4054,Oryza sativa L.,"Louisiana, United States",18,3.8,7.5,0,2,0,0
1046132,CIor 9007,Cal. 47-1470,Oryza sativa L.,"California, United States",18,4,8,0,2,0,0
1046139,CIor 9008,WC 835,Oryza sativa L.,"Arkansas, United States",11,3.6,7.2,0,2,0,0
1046140,CIor 9009,S4031A1-16-1-6-1-1-1,Oryza sativa L.,"Arkansas, United States",16,3.8,7.5,0,2,0,0
1046147,CIor 9010,S4526A3-49B-2,Oryza sativa L.,"Arkansas, United States",8,3.7,7.9,0,2.1,0,0
1046148,CIor 9011,44C-521-4012,Oryza sativa L.,"Louisiana, United States",16,4,8,0,2,0,0
1046155,CIor 9012,C4-II-1-8,Oryza sativa L.,"Louisiana, United States",22,4,8,0,2,0,0
1046158,CIor 9013,'Toro',Oryza sativa L.,"Louisiana, United States",14,4,8,0,2,0,0
1046165,CIor 9014,B46-4799,Oryza sativa L.,"Texas, United States",24,2.8,7,0,2.5,0,0
1046166,CIor 9015,B459A1-95,Oryza sativa L.,"Texas, United States",13,3.8,7.5,0.78,2,0,0
1046173,CIor 9016,S4542A3-49B-1,Oryza sativa L.,"Arkansas, United States",0,4,7.3,0,1.8,0,0
1046176,CIor 9017,S4511A2-49B-2,Oryza sativa L.,"Arkansas, United States",11,3.4,7.1,0,2.1,0,0
1046182,CIor 9018,B438A1-104-4,Oryza sativa L.,"Texas, United States",18,2.3,7,0,3.1,0,0
1046185,CIor 9019,C3-I-9-2-4,Oryza sativa L.,"Louisiana, United States",18,2.3,7,0,3,0,0
1046192,CIor 9020,C6-I-25-12,Oryza sativa L.,"Louisiana, United States",14,2.2,6.5,0,3,0,0
1046194,CIor 9021,B4559A1-102-2,Oryza sativa L.,"Texas, United States",16,2.3,7,0,3,0,0
1046201,CIor 9022,B4325A1-77-6,Oryza sativa L.,"Texas, United States",14,2.3,7,0,3,0,0
1046204,CIor 9023,B4313A2-57-13,Oryza sativa L.,"Texas, United States",16,2.2,6.5,0.3,3,0,0
1046211,CIor 9024,C4180,Oryza sativa L.,"Louisiana, United States",20,4,8,0,2,0,0
1046220,CIor 9026,B4031A1-1-13-11,Oryza sativa L.,"Texas, United States",23,2.9,6.1,0,2.1,0,0
1046221,CIor 9027,B43-280-1-3,Oryza sativa L.,"Texas, United States",17,4,8,0,2,0,0
1046230,CIor 9028,WC 851,Oryza sativa L.,"Louisiana, United States",24,3.8,7.5,0,2,0,0
1046231,CIor 9029,B4524A1-4,Oryza sativa L.,"Texas, United States",21,4,8,0,2,0,0
1046238,CIor 9030,B4527A1-48-7,Oryza sativa L.,"Texas, United States",19,3.6,8,0,2.2,0,0
1046239,CIor 9031,45C554,Oryza sativa L.,"Louisiana, United States",22,3.7,7.4,0,2,0,0
1046246,CIor 9032,E B Gopher,Oryza sativa L.,"Texas, United States",24,3.3,7.2,0,2.2,0,0
1046251,CIor 9033,E L Gopher,Oryza sativa L.,"Texas, United States",20,2.3,7,0.42,3,0,0
1046256,CIor 9034,E L Gopher,Oryza sativa L.,"Texas, United States",20,2.8,7,0,2.5,0,0
1046260,CIor 9035,Penn L Gopher,Oryza sativa L.,"Texas, United States",20,3,7.4,0,2.5,0,0
1046266,CIor 9036,Penn B Gopher,Oryza sativa L.,"Texas, United States",22,2.1,6.5,0,3.1,0,0
1046271,CIor 9037,R B Gopher,Oryza sativa L.,"Texas, United States",0,2.8,6.7,0,2.4,0,0
1046280,CIor 9039,C-4,Oryza sativa L.,"Texas, United States",24,3.3,7.1,0,2.2,0,0
1046286,CIor 9040,H-32,Oryza sativa L.,"Texas, United States",22,2.3,6.3,0,2.8,0,0
1046290,CIor 9041,PR 147,Oryza sativa L.,"Puerto Rico, United States",19,2.4,6.3,0,2.7,0,0
1046297,CIor 9042,PR 304,Oryza sativa L.,"Puerto Rico, United States",18,3,7.5,0,2.5,0,0
1046301,CIor 9043,PR 325,Oryza sativa L.,"Puerto Rico, United States",20,2.3,7,0,3,0,0
1046309,CIor 9044,PR 358,Oryza sativa L.,"Puerto Rico, United States",19,2.2,6.5,0,3,0,0
1046310,CIor 9045,PR 388,Oryza sativa L.,"Puerto Rico, United States",18,2.3,6.4,0.26,2.7,0,0
1046320,CIor 9046,PR 403,Oryza sativa L.,"Puerto Rico, United States",21,3.5,7,0,2,0,0
1046321,CIor 9047,PR 416,Oryza sativa L.,"Puerto Rico, United States",0,0,0,0,0,0,0
1046329,CIor 9048,PR 482,Oryza sativa L.,"Puerto Rico, United States",0,2.4,6.3,0,2.6,0,0
1046332,CIor 9049,RD 218,Oryza sativa L.,Dominican Republic,14,2.9,6.4,0.63,2.2,0,0
1046339,CIor 9050,SD 144,Oryza sativa L.,"Puerto Rico, United States",21,3,7.5,0,2.5,0,0
1046345,CIor 9051,Mochi Gomi,Oryza sativa L.,Japan,0,1.6,4.9,0,3,0,0
1046352,CIor 9052,'Hill Long Grain',Oryza sativa L.,"Texas, United States",14,4,8,0,2,0,0
1046356,CIor 9053,S52V22,Oryza sativa L.,"Arkansas, United States",14,3,7.5,0,2.5,0,0
1046365,CIor 9054,WC 857,Oryza sativa L.,"Arkansas, United States",17,3.1,6.9,0.44,2.2,0,0
1046374,CIor 9056,S411A1-2-4-2,Oryza sativa L.,"Arkansas, United States",20,2.2,6.5,0,3,0,0
1046376,CIor 9057,S426A1-46B-5,Oryza sativa L.,"Arkansas, United States",21,2.1,5.6,0,2.7,0,0
1046387,CIor 9060,S415A9-4-1-1,Oryza sativa L.,"Arkansas, United States",16,3,7.5,0,2.5,0,0
1046394,CIor 9061,S415A16-5-1-3,Oryza sativa L.,"Arkansas, United States",26,2.8,7,0,2.5,0,0
1046399,CIor 9062,S415A8-3-1,Oryza sativa L.,"Arkansas, United States",20,2.5,7.5,0,3,0,0
1046406,CIor 9063,S415A15-2-1-1-1,Oryza sativa L.,"Arkansas, United States",25,2.3,7,0,3,0,0
1046411,CIor 9064,S47V127-49B-1,Oryza sativa L.,"Arkansas, United States",17,2.9,6.9,0,2.4,0,0
1046416,CIor 9065,S405A 44B-80-1,Oryza sativa L.,"Arkansas, United States",24,3.1,6.4,0,2.1,0,0
1046422,CIor 9066,S4217A1-46B-25,Oryza sativa L.,"Arkansas, United States",10,2.6,6.6,0,2.6,0,0
1046428,CIor 9067,S4142A44B-94-2-2,Oryza sativa L.,"Arkansas, United States",0,0,0,0.31,0,0,0
1046438,CIor 9069,S47V187-49B-1,Oryza sativa L.,"Arkansas, United States",26,3,7.5,0,2.5,0,0
1046445,CIor 9070,S4140A2-4-2-1-1,Oryza sativa L.,"Arkansas, United States",25,3.2,8,0,2.5,0,0
1046448,CIor 9071,S415A19-2-1,Oryza sativa L.,"Arkansas, United States",14,3.5,7.9,0.2,2.2,0,0
1046457,CIor 9072,S415A26-7-1,Oryza sativa L.,"Arkansas, United States",25,4,8,0,2,0,0
1046467,CIor 9074,S43-1-2-1-1-1,Oryza sativa L.,"Arkansas, United States",24,3.2,8,0,2.5,0,0
1046468,CIor 9075,NH49-15,Oryza sativa L.,"Arkansas, United States",21,2.8,7,0,2.5,0,0
1046478,CIor 9076,S456A49B-1,Oryza sativa L.,"Arkansas, United States",25,3,7.5,1.4,2.5,0,0
1046481,CIor 9077,S46-2,Oryza sativa L.,"Arkansas, United States",21,3.4,7.1,0,2.1,0,0
1046490,CIor 9078,C48-4a-49B-4,Oryza sativa L.,"Arkansas, United States",17,4,8,0,2,0,0
1046493,CIor 9079,C48-4b-49B-5,Oryza sativa L.,"Arkansas, United States",0,0,0,0,0,0,0
1046501,CIor 9080,C48-4c-49B-2,Oryza sativa L.,"Arkansas, United States",20,3.5,7,0,2,0,0
1046510,CIor 9082,SC46H73-49B-1,Oryza sativa L.,"Arkansas, United States",17,3.3,7.1,0,2.2,0,0
1046512,CIor 9083,B4526A3-49B-4,Oryza sativa L.,"Texas, United States",19,3.8,7.5,0,2,0,0
1046522,CIor 9084,B454C1-49B-2,Oryza sativa L.,"Texas, United States",20,4,8,0,2,0,0
1046523,CIor 9085,B4511A2-49B-1,Oryza sativa L.,"Texas, United States",11,3.6,6.8,0,1.9,0,0
1046532,CIor 9086,S426A1-46B-5,Oryza sativa L.,"Arkansas, United States",16,2.1,6.5,0,3.1,0,0
1046533,CIor 9087,B46R4810,Oryza sativa L.,"Arkansas, United States",12,2.6,6.5,0,2.5,0,0
1046542,CIor 9088,S473A,Oryza sativa L.,"Arkansas, United States",20,3.2,8.6,0,2.7,0,0
1046550,CIor 9090,NH-49-13-2-4,Oryza sativa L.,"Arkansas, United States",18,2.9,7,1.6,2.4,0,0
1046553,CIor 9091,B344B41-2,Oryza sativa L.,"Arkansas, United States",19,2.3,6,0.86,2.6,0,0
1046562,CIor 9092,S53R346,Oryza sativa L.,"Arkansas, United States",22,3,7.5,0,2.5,GREEN,0
1046565,CIor 9093,S43R313,Oryza sativa L.,"Arkansas, United States",18,2.2,6.5,0,3,0,0
1046574,CIor 9094,B11-47-11-1,Oryza sativa L.,"Texas, United States",20,2.2,5.6,0,2.5,0,0
1046576,CIor 9095,C4060,Oryza sativa L.,"Louisiana, United States",24,4,8,0,2,0,0
1046585,CIor 9096,Chinese Weiss,Oryza sativa L.,China,21,4.7,8,2.31,1.7,0,0
1046590,CIor 9097,PR 367,Oryza sativa L.,"Puerto Rico, United States",25,2.8,5.9,0,2.1,0,0
1046600,CIor 9099,B53R3536,Oryza sativa L.,Thailand,21,4.2,8,0,1.9,0,0
1046609,CIor 9100,B53R3540,Oryza sativa L.,Thailand,21,4.2,8,0,1.9,0,0
1046612,CIor 9101,B53R3568,Oryza sativa L.,Thailand,21,4.2,8,0,1.9,0,0
1046619,CIor 9102,Cal. 241B5-2,Oryza sativa L.,"Arkansas, United States",16,1.9,6,1.16,3.2,0,0
1046622,CIor 9103,NH-49-14-50B-3,Oryza sativa L.,"Arkansas, United States",15,3,7.6,0,2.5,0,0
1046630,CIor 9104,Stg 511706,Oryza sativa L.,"Arkansas, United States",26,3.5,7,0,2,0,0
1046633,CIor 9105,Stg 511784,Oryza sativa L.,"Arkansas, United States",22,3.8,7.5,0,2,0,0
1046640,CIor 9106,S4511A2-49B-1-8,Oryza sativa L.,"Arkansas, United States",15,4.2,8,0,1.9,0,0
1046643,CIor 9107,S4511A2-49B-4-1,Oryza sativa L.,"Arkansas, United States",17,4.2,8,0,1.9,0,0
1046651,CIor 9108,B4512A1-20,Oryza sativa L.,"Texas, United States",25,3.8,7.5,0.1,2,0,0
1046654,CIor 9109,B4512A1-4,Oryza sativa L.,"Texas, United States",20,4,8,0,2,0,0
1046664,CIor 9110,B4515A1-16,Oryza sativa L.,"Texas, United States",20,4,8,0,2,0,0
1046665,CIor 9111,HO-421-2-1-1,Oryza sativa L.,"Texas, United States",20,3.4,7,0.05,2,0,0
1046676,CIor 9112,53C93,Oryza sativa L.,"Louisiana, United States",22,2.9,6.8,0,2.4,0,0
1046677,CIor 9113,B4564A2-11-4-3,Oryza sativa L.,"Texas, United States",14,2.8,6.5,0,2.3,0,0
1046686,CIor 9114,B4524A1-43-3-2,Oryza sativa L.,"Texas, United States",14,4.2,8,0,1.9,0,0
1046689,CIor 9115,B322B47-12-2-4,Oryza sativa L.,"Texas, United States",22,4.2,8,0,1.9,0,0
1046709,CIor 9118,B4552A1-12-1-1,Oryza sativa L.,"Texas, United States",23,3.2,6.9,0,2.2,0,0
1046710,CIor 9119,B4527A1-48,Oryza sativa L.,"Texas, United States",23,3.3,7.3,0.61,2.2,0,0
1046718,CIor 9120,B4527A1-11,Oryza sativa L.,"Texas, United States",25,4,8,0,2,0,0
1046722,CIor 9121,B4512A1-4,Oryza sativa L.,"Texas, United States",24,4,8,0,2,0,0
1046729,CIor 9122,B4512A1-32,Oryza sativa L.,"Texas, United States",21,4,8,0,2,0,0
1046732,CIor 9123,B4515A1-16,Oryza sativa L.,"Texas, United States",21,4,8,0.41,2,0,0
1046741,CIor 9124,B44-2647-3-1,Oryza sativa L.,"Texas, United States",20,2.4,5.7,0.37,2.4,0,0
1046744,CIor 9125,B45-15-1-8-2-1,Oryza sativa L.,"Texas, United States",12,2.8,7,0,2.5,0,0
1046751,CIor 9126,B45-15-1-1-6-6,Oryza sativa L.,"Texas, United States",0,0,0,0,0,0,0
1046756,CIor 9127,B47-4399-1,Oryza sativa L.,"Texas, United States",0,2.4,5.4,0,2.3,0,0
1046762,CIor 9128,B4545A2-1,Oryza sativa L.,"Texas, United States",21,4.2,8,0,1.9,0,0
1046765,CIor 9129,B4541A1-27,Oryza sativa L.,"Texas, United States",14,4,8,0,2,0,0
1046772,CIor 9130,B47-4980-1,Oryza sativa L.,"Texas, United States",24,4,8,0.28,2,0,0
1046777,CIor 9131,B47-4963-14,Oryza sativa L.,"Texas, United States",23,3.7,8.3,0,2.2,0,0
1046784,CIor 9132,B459A3-13-1-2-2,Oryza sativa L.,"Texas, United States",14,3.8,7.2,0,1.9,0,0
1046798,CIor 9135,B4526A4-4-1-1,Oryza sativa L.,"Texas, United States",20,4,8,0,2,0,0
1046807,CIor 9136,B4510A3-3-2-1-1,Oryza sativa L.,"Texas, United States",14,2.6,6.5,0,2.5,0,0
1046810,CIor 9137,B324B49-10,Oryza sativa L.,"Texas, United States",22,4.2,8,0.17,1.9,0,0
1046816,CIor 9138,B46-2053-14-1,Oryza sativa L.,"Texas, United States",22,4,7.5,0,1.9,0,0
1046819,CIor 9139,B4513A1-25-1-2-2,Oryza sativa L.,"Texas, United States",26,3.5,7,0,2,0,0
1046825,CIor 9140,B454A1-81-4,Oryza sativa L.,"Texas, United States",21,4,7.5,0,1.9,0,0
1046827,CIor 9141,B4311A2-23-1-1,Oryza sativa L.,"Texas, United States",0,2.7,6.7,0,2.5,0,0
1046835,CIor 9142,B4514A1-50,Oryza sativa L.,"Texas, United States",22,4,7.5,0,1.9,0,0
1046842,CIor 9143,B4515A1-21,Oryza sativa L.,"Texas, United States",21,4,7.5,0,1.9,0,0
1046849,CIor 9144,B4552A1-15,Oryza sativa L.,"Texas, United States",24,4.2,8,0.2,1.9,GREEN,0
1046856,CIor 9145,B47-4399-7-1,Oryza sativa L.,"Texas, United States",0,2,5.1,0,2.5,0,0
1046868,CIor 9147,12-49-3-4,Oryza sativa L.,"Texas, United States",25,1.7,5,0,3,0,0
1046879,CIor 9149,B4545A1-9,Oryza sativa L.,"Texas, United States",22,3.8,7.5,0,2,0,0
1046885,CIor 9150,B4541A1-27,Oryza sativa L.,"Texas, United States",20,3.8,7.5,0,2,0,0
1046893,CIor 9151,B343B47-18-11-4,Oryza sativa L.,"Texas, United States",22,3.5,7.2,0,2.1,0,0
1046900,CIor 9152,B49-515,Oryza sativa L.,"Texas, United States",22,2.4,6,0,2.5,0,0
1046907,CIor 9153,B52-3633,Oryza sativa L.,"Texas, United States",15,2.4,6,0.52,2.5,0,0
